date,order_quantity,delivery_distance,weather_impact,is_holiday,is_promotion,delivery_time,satisfaction,day_of_week,geo_cluster_encoded,_demand_intensity,_time_pattern,_weekly_rhythm,_monthly_rhythm
2027-04-25,10,53,1,1,0,10,4.1,6,0,0.2538973946761992,0.0010386424858784271,-0.668896873744343,0.9813561807535593
2027-04-26,14,111,0,0,0,10,4.6,0,2,0.28572136176326274,0.0006729444617717961,-0.7809904676459137,0.9879087269401773
2027-04-27,0,48,0,0,0,4,4.9,1,0,0.2317922806044498,0.0003862539019602873,-0.8722461980194782,0.9930545891403674
2027-04-28,7,44,0,0,0,4,3.9,2,0,0.23320414628000993,0.0001786161688850374,-0.9402292407097593,0.9967864401570342
2027-04-29,0,51,0,0,0,7,3.8,3,0,0.16973032592208812,5.0064116625558874e-05,-0.9831257177957025,0.9990989662046813
2027-04-30,17,75,0,0,0,9,3.8,4,1,0.49151217411248727,6.180857012871854e-07,-0.9997910942639263,0.999988874475714
2027-05-01,0,81,0,1,1,12,4.2,5,1,0.33195877515080124,3.0285899853155218e-05,-0.9897807157237838,0.9994548978290693
2027-05-02,5,50,2,1,1,15,2.3,6,0,0.34270313402458813,0.00013906286480563912,-0.9533616723774333,0.9974977965945
2027-05-03,16,50,1,1,0,5,3.9,0,0,0.47320746037150585,0.000326931769009553,-0.8915056726982818,0.9941203574899395
2027-05-04,0,46,0,0,0,7,4.0,1,0,0.057826174727944005,0.0005938628863653705,-0.8058631169576728,0.9893273896534945
2027-05-05,20,60,0,0,0,10,4.7,2,0,0.3342823374545915,0.0009398139809268513,-0.6987190623523795,0.983125717795705
2027-05-06,17,81,0,0,0,15,4.4,3,1,0.5055663733930453,0.0013647303135835842,-0.5729322546420192,0.9755241724818391
2027-05-07,0,108,0,0,0,15,4.1,4,2,0.10926771693672341,0.001868544650722781,-0.4318588530133062,0.966533577558043
2027-05-08,32,51,0,1,0,4,3.8,5,0,0.47637186210417104,0.002451177274866878,-0.27926288329282245,0.9561667347392522
2027-05-09,35,46,0,1,0,5,4.6,6,0,0.3351520189164386,0.0031125359972878353,-0.11921580873617607,0.9444384053808295
2027-05-10,36,48,0,0,0,4,4.9,0,0,0.31131126560378347,0.0038525161725931345,0.04401210202236825,0.9313652894598565
2027-05-11,30,121,0,0,0,11,4.8,1,2,0.31565145210422435,0.004671000715284035,0.20606571141169677,0.916966001796015
2027-05-12,36,106,2,0,0,20,3.8,2,2,0.13425930596426694,0.005567860118282086,0.36262121378166096,0.9012610455459453
2027-05-13,13,109,0,0,0,15,4.8,3,2,0.04261251654027319,0.006542952473419905,0.5095015002838584,0.8842727830087806
2027-05-14,67,47,2,0,0,11,3.5,4,0,0.44024925150934274,0.007596123493895934,0.6427876096865398,0.8660254037844405
2027-05-15,29,44,2,1,0,12,3.3,5,0,0.1195934956640864,0.008727206538685972,0.7589232914680824,0.8465448903300612
2027-05-16,34,52,0,1,1,9,4.2,6,0,0.2000779313230957,0.009936022638911635,0.85480989130693,0.8258589809635465
2027-05-17,89,50,1,0,0,16,4.4,0,0,0.7007817975708072,0.011222380526156706,0.9278890272965082,0.8039971303669425
2027-05-18,61,84,0,0,0,7,4.7,1,1,0.2817555447671213,0.012586076662732815,0.9762108509744266,0.7809904676459181
2027-05-19,64,114,0,0,1,17,4.4,2,2,0.34926511547555156,0.014026895273882956,0.9984860718705226,0.7568717520049953
2027-05-20,54,114,0,0,0,15,3.9,3,2,0.18348662812958907,0.015544608381925062,0.99412035748994,0.7316753261016805
2027-05-21,79,105,0,1,0,11,3.8,4,2,0.5023166737897836,0.017138975842322435,0.9632301908939173,0.7054370671459537
2027-05-22,15,53,0,1,0,-1,4.9,5,0,0.06245007841002178,0.018809745381683063,0.9066397627768892,0.6781943358146703
2027-05-23,88,83,0,1,0,5,4.6,6,1,0.4354437700393007,0.020556652637675088,0.8258589809635489,0.6499859230536489
2027-05-24,34,44,0,0,0,3,4.9,0,0,0.0920630148030118,0.022379421200856398,0.7230431840615041,0.620851994843244
2027-05-25,86,48,0,0,0,8,4.2,1,0,0.6257518883853295,0.024277762658411584,0.6009356341631256,0.5908340350059621
2027-05-26,49,102,0,0,0,13,4.3,2,2,0.37700811694720254,0.026251376639784885,0.4627943229673113,0.5599747861375975
2027-05-27,34,53,0,0,0,4,5.0,3,0,0.1271719790497805,0.028299950864209278,0.31230504423148586,0.5283181887460516
2027-05-28,23,83,0,0,0,8,3.8,4,1,0.27435287356315835,0.030423161190115844,0.15348305189622308,0.4959093186843937
2027-05-29,46,57,0,1,0,6,3.6,5,0,0.38256661568693123,0.03262067166642435,-0.009434072225907598,0.4627943229673011
2027-05-30,0,78,0,1,0,7,5.0,6,1,0.17843961982715925,0.034892134585697565,-0.17209948276416917,0.4290203540623328
2027-05-31,21,112,0,1,0,12,3.7,0,2,0.2162905367743838,0.03723719053916086,-0.33017305040082684,0.3946355027494451
2027-06-01,29,54,1,0,0,10,3.8,1,0,0.5209740341645329,0.039655468473568045,-0.47943716228881605,0.35968872964453774
2027-06-02,15,106,0,0,0,5,5.0,2,2,0.279074004926693,0.0421465857499152,-0.6159092535671769,0.3242297954843774
2027-06-03,44,45,0,0,0,4,4.7,3,0,0.48498879957497276,0.04471014820398178,-0.7359480674840938,0.288309190272226
2027-06-04,23,76,0,0,0,8,4.6,4,1,0.3481128642195799,0.04734575020870141,-0.8363508089657781,0.2519780613851271
2027-06-05,29,108,1,1,1,19,3.6,5,2,0.37769730827879666,0.050052974738340805,-0.9144385994451628,0.21528814074509672
2027-06-06,35,75,0,1,0,5,5.0,6,1,0.45526763848906865,0.05283139343448606,-0.9681279529021214,0.17829167115798
2027-06-07,29,106,0,1,0,11,5.0,0,2,0.564636774420852,0.05568056667382193,-0.9959863660391043,0.14104133192492097
2027-06-08,0,54,0,0,0,7,4.3,1,0,0.13525495524082082,0.058600043637689836,-0.9972705393728335,0.10359016383224559
2027-06-09,3,79,0,0,0,7,5.0,2,1,0.41890629703440113,0.06158936238342305,-0.971946209452232,0.06599149362662436
2027-06-10,35,81,0,0,1,3,5.0,3,1,0.6277239733678208,0.06464804991743583,-0.9206890630528646,0.0282988580831195
2027-06-11,37,107,0,0,0,14,4.3,4,2,0.42330626189328024,0.06777562227006734,-0.8448667089558255,-0.009434072225890692
2027-06-12,12,46,2,1,0,17,2.7,5,0,0.3242865327317485,0.07097158457215574,-0.7465021883280498,-0.04715356935230206
2027-06-13,20,111,0,1,1,12,4.6,6,2,0.5237323534287259,0.07423543113334408,-0.628219997295648,-0.08480592447550804
2027-06-14,78,80,0,1,0,9,4.4,0,1,0.6843643932117193,0.07756664552209058,-0.4931760618994654,-0.12233752437845144
2027-06-15,35,53,1,0,1,5,4.0,1,0,0.35926527588984386,0.08096470064738648,-0.34497353379459084,-0.1596949277875461
2027-06-16,46,86,0,0,0,11,4.0,2,1,0.3939614324212918,0.08442905884215263,-0.18756665337584796,-0.19682494146770452
2027-06-17,32,46,1,0,0,14,4.3,3,0,0.3799956547644613,0.08795917194831743,-0.025155245389369155,-0.23367469596424703
2027-06-18,20,84,0,0,0,5,4.3,4,1,0.08417433653931046,0.09155448140354716,0.13792733797264964,-0.27019172088377913
2027-06-19,60,104,1,1,0,20,3.1,5,2,0.43722711473977127,0.09521441832962757,0.2973298366671583,-0.3063240196067828
2027-06-20,19,90,0,1,0,12,4.7,6,1,0.09410779357588527,0.09893840362247791,0.4487991802004649,-0.3420201433256638
2027-06-21,60,76,1,0,0,10,3.9,0,1,0.3982612864989766,0.10272584804377771,0.5882939652007989,-0.37722926430276726
2027-06-22,18,83,1,0,0,12,3.8,1,1,0.07765506645751091,0.10657615231420475,0.7120922854310325,-0.4119012482439923
2027-06-23,37,44,0,1,0,1,5.0,2,0,0.12821245493162958,0.11048870720825388,0.816891037192905,-0.4459867256850715
2027-06-24,60,49,0,0,0,5,5.0,3,0,0.21425064305656616,0.11446289365063739,0.8998940505233133,-0.4794371622888075
2027-06-25,42,87,0,0,0,10,3.4,4,1,0.18980885239554654,0.11849808281423574,0.9588866947246516,-0.5122049279531081
2027-06-26,95,45,2,1,0,12,3.3,5,0,0.449549690409468,0.12259363621960023,0.9922949676548132,-0.544243364631575
2027-06-27,41,61,0,1,0,8,3.9,6,0,0.23408313613509113,0.1267489058359733,0.99922749219608,-0.5755068527698881
2027-06-28,39,79,0,0,0,10,4.3,0,1,0.10047468691113758,0.1309632341838301,0.9794992993811159,-0.6059508762635426
2027-06-29,42,54,0,0,0,8,4.6,1,0,0.1752910699720822,0.13523595443890507,0.933636763610849,-0.6355320858443806
2027-06-30,59,52,0,0,1,7,4.4,2,0,0.31120624590899987,0.13956639053770703,0.8628635582859261,-0.6642083608056124
2027-07-01,73,82,0,1,0,6,4.2,3,1,0.30725814341699853,0.14395385728448706,0.7690680065743173,-0.6919388689775413
2027-07-02,47,42,2,0,0,14,2.7,4,0,0.31622983906163077,0.14839766045965752,0.6547526984397437,-0.7186841248685354
2027-07-03,63,107,0,1,0,13,4.7,5,2,0.4493230296578294,0.1528970969296385,0.5229677182157971,-0.7444060458884177
2027-07-04,75,115,1,1,1,22,4.1,6,2,0.4992607592612914,0.157451454758109,0.3772292643027741,-0.7690680065743126
2027-07-05,54,108,0,0,1,11,3.4,0,2,0.37973287476095796,0.16206001331866016,0.22142583232157395,-0.7926348907416823
2027-07-06,38,50,0,0,0,7,4.5,1,0,0.25879512048478875,0.16672204340881336,0.05971446488320734,-0.8150731414862613
2027-07-07,18,102,0,0,0,7,5.0,2,2,0.21720650202910807,0.1714368073654054,-0.10359016383223121,-0.8363508089657727
2027-07-08,64,107,0,0,0,8,4.6,3,2,0.6337271424536701,0.17620355918130226,-0.26413086931661556,-0.8564375958933439
2027-07-09,38,115,2,0,0,18,2.5,4,2,0.3024225452045582,0.18102154462344366,-0.41762421220646595,-0.8753049006778123
2027-07-10,13,43,1,1,0,8,3.8,5,0,0.35324383153672906,0.18589000135217804,-0.5599747861375857,-0.8929258581495658
2027-07-11,3,83,0,1,0,14,4.4,6,1,0.19600880118123296,0.19080815904189186,-0.6873844886291146,-0.909275377813887
2027-07-12,0,110,0,0,0,9,4.4,0,2,0.19460414633823603,0.1957752395028906,-0.7964538595049262,-0.9243301795773079
2027-07-13,4,78,0,0,0,9,4.5,1,1,0.12016596269169015,0.20079045680453605,-0.8842727830087705,-0.9380688268961639
2027-07-14,27,78,2,0,0,20,3.0,2,1,0.2881738348704263,0.20585301739959722,-0.948498133559796,-0.9504717573001105
2027-07-15,3,77,1,1,1,9,3.8,3,1,0.19451076843381124,0.21096212024981403,-0.9874162934567876,-0.9615213102471253
2027-07-16,0,77,1,0,0,11,4.3,4,1,0.22190174670034968,0.21611695695264582,-0.999988874475714,-0.971201752270375
2027-07-17,26,54,0,1,0,7,4.4,5,0,0.49244241405815076,0.22131671186917823,-0.985880423447396,-0.9794992993811159
2027-07-18,0,77,0,1,1,9,4.0,6,1,0.08506599782258312,0.226560562253186,-0.9454673725938674,-0.9864021366957145
2027-07-19,3,59,0,0,1,0,5.0,0,0,0.17078468035505964,0.23184767838130804,-0.8798279958164267,-0.9919004352588762
2027-07-20,32,81,0,0,1,10,4.4,1,1,0.3275299415979275,0.23717722368433924,-0.7907136389150968,-0.9959863660391041
2027-07-21,18,47,0,0,0,3,3.5,2,0,0.3146017534698956,0.24254835487959286,-0.6805019913552639,-0.9986541110764564
2027-07-22,57,84,0,0,0,8,5.0,3,1,0.5591300431761457,0.2479602221043372,-0.5521336463530685,-0.9998998717667488
2027-07-23,3,53,0,0,0,6,5.0,4,0,0.05690746574113332,0.2534119690502619,-0.4090336419407538,-0.9997218742703888
2027-07-24,50,71,1,1,0,17,3.8,5,1,0.5215862971395819,0.2589027330989756,-0.25502007640030167,-0.9981203720381467
2027-07-25,18,104,1,1,0,15,4.1,6,2,0.11091117446247269,0.2644316454584909,-0.09420223632762784,-0.9950976454502665
2027-07-26,42,49,0,0,0,9,5.0,0,0,0.22652284530795472,0.2699978313006939,0.06912904459477229,-0.990657998569432
2027-07-27,38,42,0,0,1,0,4.5,1,0,0.08232379528839835,0.27560040989976864,0.23061587074244547,-0.9848077530122092
2027-07-28,25,60,0,0,0,6,4.7,2,0,0.02033762111179792,0.28123849477154717,0.3859495589953239,-0.9775552389476871
2027-07-29,69,114,1,0,0,16,4.7,3,2,0.515099224706211,0.28691119381378205,0.5309856001293068,-0.9689107832361501
2027-07-30,58,79,1,0,0,14,4.8,4,1,0.1524295832997067,0.29261760944729576,0.6618542398298694,-0.9588866947246517
2027-07-31,67,78,1,1,0,13,3.7,5,1,0.401561690342304,0.298356838758009,0.775063728879596,-0.9474972467204311
2027-08-01,60,47,1,1,1,6,5.0,6,0,0.1934741652155991,0.3041279736398005,0.8675934876676057,-0.9347586566671516
2027-08-02,96,70,0,0,0,6,5.0,0,1,0.5676055160091945,0.30993010093820117,0.9369746992674374,-0.9206890630528656
2027-08-03,60,101,0,0,0,6,5.0,1,2,0.207457529958512,0.31576230259487414,0.9813561807535571,-0.9053084995825984
2027-08-04,61,119,0,0,0,9,4.9,2,2,0.24303279275432918,0.3216236557928836,0.999553775221764,-0.8886388666523566
2027-08-05,65,87,0,0,0,11,4.6,3,1,0.16867962259904035,0.32751323310270375,0.9910819466690204,-0.8707039001651306
2027-08-06,17,47,1,0,0,9,5.0,4,0,0.11978721348434995,0.33343010262897066,0.9561667347392557,-0.8515291377333133
2027-08-07,95,54,0,1,0,8,4.3,5,0,0.4281637369757693,0.339373328157928,0.8957397236852547,-0.8311418823156943
2027-08-08,58,52,0,1,0,11,5.0,6,0,0.2805328520070296,0.3453419693055649,0.8114131864628711,-0.8095711633407475
2027-08-09,44,53,0,0,0,5,5.0,0,0,0.025530459181464824,0.3513350816664136,0.705437067145947,-0.7868476953715922
2027-08-10,95,42,2,0,0,18,3.8,1,0,0.5758838933798938,0.3573517169629744,0.5806389494286073,-0.763003834371528
2027-08-11,68,40,0,0,0,5,4.7,2,0,0.24667491342653283,0.3633909231957667,0.4403486129346308,-0.7380735316323428
2027-08-12,42,55,0,0,0,14,4.4,3,0,0.12659141193795395,0.36945174479395504,0.2883091902722171,-0.7120922854310278
2027-08-13,22,100,0,0,0,1,4.3,4,2,0.07690526282307505,0.37553322276655376,0.12857729528187437,-0.6850970904837814
2027-08-14,15,79,0,1,0,6,4.5,5,1,0.13178659947560378,0.38163439485415923,-0.03458521281180089,-0.6571263852691926
2027-08-15,44,108,0,1,1,13,4.6,6,2,0.34235225040309447,0.3877542956812132,-0.19682494146770668,-0.6282199972956446
2027-08-16,34,107,1,0,0,14,3.1,0,2,0.4422870444385288,0.3938919569087451,-0.3538131191263299,-0.5984190863909272
2027-08-17,22,51,0,0,0,7,4.5,1,0,0.22902080143355766,0.4000464073875971,-0.5013610925876131,-0.5677660860947121
2027-08-18,81,106,1,0,0,17,4.6,2,2,0.8133424050014515,0.4062166733120804,-0.6355320858443823,-0.5363046432373848
2027-08-19,14,51,0,0,0,8,4.5,3,0,0.20792342426577648,0.4124017783740649,-0.7527462384979462,-0.504079555791331
2027-08-20,25,80,0,0,0,5,5.0,4,1,0.26083444259376065,0.4186007439174526,-0.8498761211906889,-0.4711367090830222
2027-08-21,6,60,2,1,0,16,3.4,5,0,0.10952628416623476,0.42481258909303093,-0.9243301795773061,-0.43752301045690656
2027-08-22,19,103,0,1,0,12,4.2,6,2,0.25085125200039493,0.4310363310136729,-0.9741218804387325,-0.40328632248398777
2027-08-23,19,50,0,0,0,5,4.6,0,0,0.46152626905013167,0.4372709849098512,-0.9979227150282433,-0.36847539481025426
2027-08-24,46,52,1,0,0,11,4.0,1,0,0.6224521206393593,0.44351556428546324,-0.995097645450267,-0.3331397947420597
2027-08-25,44,108,0,0,0,15,3.2,2,2,0.3984798933684013,0.44976908107391517,-0.9657220483153526,-0.2973298366671789
2027-08-26,13,43,1,0,0,4,4.7,3,0,0.058734322284688646,0.45603054579446894,-0.9105797035920367,-0.26109651041209253
2027-08-27,0,86,0,0,0,9,4.5,4,1,0.09968586243360074,0.4622989677087983,-0.831141882315701,-0.22449140863757452
2027-08-28,1,111,0,1,1,7,5.0,5,2,0.05874538677015844,0.46857335497775854,-0.7295280911221854,-0.18756665337584363
2027-08-29,31,103,0,1,0,13,4.5,6,2,0.14049481279644285,0.4748527148183159,-0.608449520994222,-0.15037482181394085
2027-08-30,21,112,1,0,0,14,3.7,0,2,0.18135617969878268,0.48113605366064083,-0.4711367090830328,-0.11296887142907455
2027-08-31,26,118,0,0,0,4,4.9,1,2,0.12077322769540527,0.487422377305311,-0.32125334368414293,-0.07540206458240795
2027-09-01,72,49,1,0,0,13,3.9,2,0,0.3803905055871858,0.4937106910806288,-0.1627985121651041,-0.0377278926787211
2027-09-02,33,109,2,0,0,20,3.7,3,2,0.11550874706878707,0.4999999999999998,7.842691359635767e-15,-1.4695761589768238e-15
